supplier,nr,fabric_name,category,width_cm,year,roll_price_eur,cut_price_eur,sell_roll_price_eur,sell_cut_price_eur,status
DATEKS,FRYE,ELTHAM               5 COLOURWAYS,fabrics,145cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,EMILE                  4 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,ENCHANTED FOREST                      6 COLOURWAYS,fabrics,,2023,29.82,34.18800000000001,78.1284,89.57256000000002,
DATEKS,FRYE,ESCAPE TO THE COAST PVC             1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,EVORA                7 COLOURWAYS,fabrics,140cm,2023,29.148000000000003,34.18800000000001,76.36776000000002,89.57256000000002,
DATEKS,FRYE,EXBURY               3 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,FABIO                  5 COLOURWAYS,fabrics,140cms,2023,20.496000000000002,27.468000000000007,53.69952000000001,71.96616000000002,
DATEKS,FRYE,FARO                   2 COLOURWAYS,fabrics,145cms,2023,16.464000000000002,20.412000000000003,43.13568000000001,53.47944000000001,
DATEKS,FRYE,FAUX SUEDE           11 COLOURWAYS,fabrics,150cms,2023,13.692000000000002,18.900000000000002,35.87304,49.51800000000001,
DATEKS,FRYE,FEATHER               6 COLOURWAYS                                           ,fabrics,140cms,2023,16.464000000000002,21.252000000000002,43.13568000000001,55.68024000000001,
DATEKS,FRYE,FERN FOREST       1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,FLAMINGO            1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,FLAVIA FR            3 COLOURWAYS,fabrics,140cms,2023,44.856,44.940000000000005,117.52272,117.74280000000002,
DATEKS,FRYE,FLEUR                  4 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,FLY AWAY PVC         1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,FLORENTINA          3 COLOURWAYS,fabrics,145cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,FLORENTINE                                 3 COLOURWAYS,fabrics,140cms,2023,33.012,38.892,86.49144000000001,101.89704000000002,
DATEKS,FRYE,FOLIA                  5 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,FOLKLORE             2 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,FONTAINEBLEAU    4 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,FORZA FR                                 19 COLOURWAYS,fabrics,140cms,2023,20.160000000000004,32.172,52.81920000000001,84.29064,
DATEKS,FRYE,FOX PVC                   1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,FOXY                                          2 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,FOXY PVC                                         1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,FOXLEY                3 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,FRESCO                                               3 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,24.528000000000002,61.62240000000001,64.26336,
DATEKS,FRYE,FUNCHAL                                          4 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,FUNKY FOREST     1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,GABRIELLA                                    ROUGE,fabrics,140cms,2023,36.288000000000004,38.892,95.07456000000002,101.89704000000002,
DATEKS,FRYE,GALLOWAY                                  5 COLOURWAYS,fabrics,150cms,2023,26.544,32.172,69.54528,84.29064,
DATEKS,FRYE,GARDA STRIPE           6 COLOURWAYS,fabrics,140cms,2023,16.464000000000002,20.412000000000003,43.13568000000001,53.47944000000001,
DATEKS,FRYE,GARDEN BIRDS PVC                                              1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,GARDENIA          1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,GARDENIA PVC        1 COLOURWAY,fabrics,132cms,2023,20.160000000000004,22.680000000000003,52.81920000000001,59.42160000000001,
DATEKS,FRYE,GENEVIEVE                                  4 COLOURWAYS,fabrics,137cms,2023,33.012,36.624,86.49144000000001,95.95488000000002,
DATEKS,FRYE,GENOVA             11 COLOURWAYS,fabrics,140cms,2023,19.740000000000002,26.292,51.71880000000001,68.88504,
DATEKS,FRYE,GEO                              7 COLOURWAYS,fabrics,137cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,GEORGIA II              33 COLOURWAYS,fabrics,140cms,2023,10.164000000000001,11.424,26.629680000000004,29.93088,
DATEKS,FRYE,GINGKO                7 COLOURWAYS,fabrics,137cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,GIOVANNI               TEAL,fabrics,140cms,2023,29.148000000000003,34.18800000000001,76.36776000000002,89.57256000000002,
DATEKS,FRYE,GIRAFFE             1 COLOURWAY,fabrics,140cms,2023,34.776,36.372,91.11312000000001,95.29464,
DATEKS,FRYE,GLAMOUR              35 COLOURWAYS,fabrics,140cms,2023,17.724,18.396,46.43688,48.197520000000004,
DATEKS,FRYE,GLASSHOUSE      1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,GLASSHOUSE PVC          1 COLOURWAY,fabrics,132cms,2023,20.160000000000004,22.680000000000003,52.81920000000001,59.42160000000001,
DATEKS,FRYE,GLENCOE              1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,GLENCOE PVC                                         1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,GLENDALE             3 COLOURWAYS,fabrics,137cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,GLIMMER             8 COLOURWAYS,fabrics,140cms,2023,17.724,20.412000000000003,46.43688,53.47944000000001,
DATEKS,FRYE,"GOA STRIPE                CHARTREUSE, CHERRY, INDIGO, SPRUCE",fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,GRAFTON                         RED ONLY,fabrics,140cms,2023,33.012,37.548,86.49144000000001,98.37576000000001,
DATEKS,FRYE,GUERNSEY FR                                  5 COLOURWAYS,fabrics,140cms ,2023,20.160000000000004,32.172,52.81920000000001,84.29064,
DATEKS,FRYE,GULL                   2 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,HADLEIGH            20 COLOURWAYS,fabrics,140cms,2023,20.496000000000002,27.468000000000007,53.69952000000001,71.96616000000002,
DATEKS,FRYE,HAIKU                 OCHRE,fabrics,142cms,2023,16.464000000000002,20.412000000000003,43.13568000000001,53.47944000000001,
DATEKS,FRYE,HAMILTON                                 OLIVE ONLY,fabrics,140cms,2023,22.092000000000002,25.368000000000002,57.881040000000006,66.46416,
DATEKS,FRYE,HAMPSTEAD        5 COLOURWAYS  ,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,HANA                 5 COLOURWAYS,fabrics,140cms,2023,16.464000000000002,20.412000000000003,43.13568000000001,53.47944000000001,
DATEKS,FRYE,HAPPY HOUNDS  1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,HARMONY                                             6 COLOURWAYS,fabrics,145cms,2023,18.816,20.916,49.29792,54.79992,
DATEKS,FRYE,HARTLEY                                    1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,HARTLEY PVC                                     1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,HARTLEY PVC       1 COLOURWAY,fabrics,132cms,2023,20.160000000000004,0,52.81920000000001,0.0,
DATEKS,FRYE,HEDGEHOGS PVC                                     2 COLOURWAYS,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,HELIGAN              3 COLOURWAYS,fabrics,137cms,2023,51.912000000000006,60.22800000000001,136.00944,157.79736000000003,
DATEKS,FRYE,HELIX                                          SPICE ONLY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,HELMSHORE         5 COLOURWAYS,fabrics,140cms,2023,24.948000000000004,28.644000000000002,65.36376000000001,75.04728000000001,
DATEKS,FRYE,HELMSWOOD        5 COLOURWAYS       ,fabrics,140cms,2023,17.724,22.428,46.43688,58.76136,
DATEKS,FRYE,HERITAGE             17 COLOURWAYS,fabrics,140cms,2023,17.724,22.428,46.43688,58.76136,
DATEKS,FRYE,"HESSIAN             DUCK EGG, NATURAL, SLATE           ",fabrics,145cms,2023,16.464000000000002,20.412000000000003,43.13568000000001,53.47944000000001,
DATEKS,FRYE,HIDCOTE PVC                                     1 COLOURWAYS,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,HIGHGROVE         5 COLOURSWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,HOLCOMBE          8 COLOURWAYS,fabrics,,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,HOLYROOD           9 COLOURWAYS,fabrics,150cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,HONEYBEE         1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,HOUND DOG         2 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,IMOLA PVC          1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,INCA                    8 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,INDIA PVC                                  1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,ISABELLE                                            4 COLOURWAYS,fabrics,140cms,2023,19.404000000000003,24.360000000000003,50.83848000000001,63.82320000000001,
DATEKS,FRYE,ISLA                     INDIGO,fabrics,140cms,2023,29.148000000000003,34.18800000000001,76.36776000000002,89.57256000000002,
DATEKS,FRYE,ISLA (V)               13 COLOURWAYS,fabrics,140cms,2023,26.460000000000004,31.5,69.32520000000001,82.53,
DATEKS,FRYE,JACINTHA            5 COLOURWAYS,fabrics,140cms,2023,20.496000000000002,27.468000000000007,53.69952000000001,71.96616000000002,
DATEKS,FRYE,JACOB                4 COLOURWAYS,fabrics,140cms,2023,19.404000000000003,24.360000000000003,50.83848000000001,63.82320000000001,
DATEKS,FRYE,JARDIN LEAF        4 COLOURWAYS,fabrics,145cms,2023,21.336,26.040000000000006,55.90032,68.22480000000002,
DATEKS,FRYE,JARDIN STRIPE      4 COLOURWAYS,fabrics,145cms,2023,21.336,26.040000000000006,55.90032,68.22480000000002,
DATEKS,FRYE,JEFFERSON                  8 COLOURWAYS,fabrics,145cms,2023,17.724,20.412000000000003,46.43688,53.47944000000001,
DATEKS,FRYE,JERSEY FR                                                     13 COLOURWAYS,fabrics,140cms,2023,20.160000000000004,32.172,52.81920000000001,84.29064,
DATEKS,FRYE,JULIET PVC                                  1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,JUMP                  3 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,JUMP PVC                3 COLOURWWAYS,fabrics,132cms,2023,20.160000000000004,0,52.81920000000001,0.0,
DATEKS,FRYE,KALAHARI STRIPE                     5 COLOURWAYS,fabrics,137cms,2023,16.968,20.916,44.456160000000004,54.79992,
DATEKS,FRYE,KALEIDOSCOPE    5 COLOURWAYS,fabrics,140cms,2023,26.460000000000004,30.324,69.32520000000001,79.44888,
DATEKS,FRYE,KARLSTAD            3 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,KATRINA                                     4 COLOURWAYS,fabrics,140cms,2023,33.012,34.18800000000001,86.49144000000001,89.57256000000002,
DATEKS,FRYE,KATRINE              12 COLOURWAYS,fabrics,140cms,2023,28.728000000000005,33.096,75.26736000000001,86.71152,
DATEKS,FRYE,KAVALA              8 COLOURWAYS,fabrics,140cms,2023,20.496000000000002,27.468000000000007,53.69952000000001,71.96616000000002,
DATEKS,FRYE,"KEY WEST                                     LINEN, RASPBERRY",fabrics,135cms,2023,20.160000000000004,27.636000000000003,52.81920000000001,72.40632000000001,
DATEKS,FRYE,KEIKO                                                 6 COLOURWAYS,fabrics,145cms,2023,18.816,20.916,49.29792,54.79992,
DATEKS,FRYE,KENYA                                      2 COLOURWAYS,fabrics,140cms,2023,33.012,36.624,86.49144000000001,95.95488000000002,
DATEKS,FRYE,KENSINGTON                     40 COLOURWAYS,fabrics,140cms,2023,18.816,21.42,49.29792,56.120400000000004,
DATEKS,FRYE,KEW                                         8 COLOURWAYS,fabrics,140cms,2023,20.160000000000004,25.368000000000002,52.81920000000001,66.46416,
DATEKS,FRYE,KILIMANJARO                                    2 COLOURWAYS,fabrics,140cms,2023,33.012,36.624,86.49144000000001,95.95488000000002,
DATEKS,FRYE,KINGSLEY             5 COLOURWAYS,fabrics,140cms,2023,17.724,22.428,46.43688,58.76136,
DATEKS,FRYE,KINTYRE FR                                                     9 COLOURWAYS,fabrics,140cms,2023,20.160000000000004,32.172,52.81920000000001,84.29064,
DATEKS,FRYE,KIRA STRIPE                                              4 COLOURWAYS,fabrics,140cms,2023,16.380000000000003,22.680000000000003,42.91560000000001,59.42160000000001,
DATEKS,FRYE,KOMODO              9 COLOURWAYS,fabrics,140cms,2023,37.716,38.304,98.81592,100.35648,
DATEKS,FRYE,KOMODO FR        5 COLOURWAYS,fabrics,140cms,2023,46.11600000000001,44.26800000000001,120.82392000000003,115.98216000000002,
DATEKS,FRYE,KOTOMI                 4 COLOURWAYS            ,fabrics,137cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,KUMO                 5 COLOURWAYS,fabrics,140cms,2023,16.464000000000002,20.412000000000003,43.13568000000001,53.47944000000001,
DATEKS,FRYE,LA PAZ               8 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,LADYBIRD             1 COLOURWAY                                 ,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,LADYWELL             6 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,28.476,61.62240000000001,74.60712,
DATEKS,FRYE,LAFAYETTE                                                 ROSSO ONLY,fabrics,140cms,2023,33.852,39.06,88.69224,102.33720000000001,
DATEKS,FRYE,LAVA                  10 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,LAVERNE               5 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LE HAVRE                                 4 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LEAVES PVC            COLOURWAY OLIVE,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,LEON                4 COLOURWAYS,fabrics,140cms ,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,LEONARDO             5 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LEOPARD            2 COLOURWAYS,fabrics,140cms,2023,34.776,36.372,91.11312000000001,95.29464,
DATEKS,FRYE,LEOPARD PVC         1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,LEVANTO            11 COLOURWAYS,fabrics,140cms,2023,19.740000000000002,26.292,51.71880000000001,68.88504,
DATEKS,FRYE,LIMPOPO                                              2 COLOURWAYS,fabrics,140cms,2023,33.012,36.624,86.49144000000001,95.95488000000002,
DATEKS,FRYE,LINARA                                             7 COLOURWAYS,fabrics,140cms,2023,18.816,24.696,49.29792,64.70352000000001,
DATEKS,FRYE,LINCOLN STRIPE                                    PINK ONLY,fabrics,140cms,2023,20.160000000000004,25.368000000000002,52.81920000000001,66.46416,
DATEKS,FRYE,LINEAR                11 COLOURWAYS,fabrics,145cms,2023,17.724,20.412000000000003,46.43688,53.47944000000001,
DATEKS,FRYE,LYNMOUTH STRIPE                                       6 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LINOSA               3 COLOURWAYS,fabrics,145cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LYNTON STRIPE                                    6 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LISBON                6 COLOURWAYS,fabrics,145cms,2023,20.496000000000002,27.468000000000007,53.69952000000001,71.96616000000002,
DATEKS,FRYE,LOMOND              NATURAL ONLY,fabrics,137cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LUNA                  TEAL,fabrics,140cms ,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,LUNDY                1 COLOURWAY,fabrics,140cms ,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,LUSTRE                  NATURAL,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,LUX BOUCLE        32 COLOURWAYS,fabrics,140cms,2023,26.460000000000004,32.928000000000004,69.32520000000001,86.27136000000002,
DATEKS,FRYE,LUXOR                  10 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,MAGDALENA         5 COLOURWAYS,fabrics,145cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,MAYA STRIPE       4 COLOURWAYS,fabrics,137cms,2023,43.34400000000001,42.252,113.56128000000002,110.70024000000001,
DATEKS,FRYE,MALLARD                                       1 COLOURWAY,fabrics,140cms ,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,MALLARD PVC                                  1 COLOURWAY,fabrics,132cms,2023,20.160000000000004,0,52.81920000000001,0.0,
DATEKS,FRYE,MALMO                MULTI AND TEAL,fabrics,140cms ,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,MALMO PVC                                  TEAL,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,MALVERN             36 COLOURWAYS,fabrics,140cms ,2023,14.952000000000002,18.396,39.174240000000005,48.197520000000004,
DATEKS,FRYE,MANALI STRIPE      5 COLOURWAYS,fabrics,140cms ,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,MANDU              5 COLOURWAYS,fabrics,140cms ,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,MANHATTAN          11 COLOURWAYS,fabrics,140cms ,2023,20.496000000000002,27.468000000000007,53.69952000000001,71.96616000000002,
DATEKS,FRYE,MAPS                                      3 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
